ID,Name,Height,Weight,Age,Sex,Profession,Salary,Has_car
14938,Копыловa Зинаида,173.0,60.0,47,ж,инженер,399000,False
14939,Сафоновa Дария,159.0,53.0,88,ж,продавец,160000,False
14940,Воронцовa Екатерина,182.0,48.0,68,ж,автослесарь,287000,True
14942,Зыковa Павлина,171.0,51.0,69,ж,продавец,122000,True
14943,Рожковa Надежда,173.0,51.0,51,ж,преподаватель,260000,False
14944,Медведевa Александра,182.0,66.0,43,ж,автослесарь,390000,False
14945,Кондратьевa Марфа,165.0,47.0,31,ж,продавец,231000,True
14946,Мясниковa Сабина,171.0,42.0,48,ж,студент,437000,True
14948,Хохловa Софья,169.0,77.0,63,ж,программист,498000,True
14949,Дорофеевa Ярослава,162.0,49.0,43,ж,бухгалтер,101000,True
14950,Журавлёвa Виталия,163.0,71.0,19,ж,бухгалтер,447000,False
14951,Крыловa Агата,184.0,75.0,58,ж,врач,398000,False
14952,Егоровa Мария,169.0,66.0,35,ж,преподаватель,148000,True
14953,Сергеевa Эльза,155.0,75.0,40,ж,студент,31000,False
14954,Кирилловa Владислава,182.0,49.0,57,ж,преподаватель,245000,False
14955,Суворовa Ксения,162.0,76.0,61,ж,инженер,48000,False
14956,Савельевa Дарина,155.0,64.0,86,ж,бухгалтер,389000,False
14957,Субботинa Алла,166.0,75.0,67,ж,программист,237000,True
14958,Степановa Алёна,163.0,44.0,30,ж,продавец,265000,True
14959,Макаровa Александра,156.0,76.0,53,ж,студент,286000,True
14960,Кирилловa Олеся,175.0,72.0,34,ж,врач,279000,False
14961,Корниловa Алина,163.0,68.0,66,ж,врач,99000,False
14962,Молчановa Галина,157.0,72.0,59,ж,врач,268000,False
14963,Гусевa Нинель,167.0,70.0,61,ж,преподаватель,252000,False
14964,Зыковa Эмилия,183.0,49.0,29,ж,преподаватель,271000,False
14965,Архиповa Милана,180.0,43.0,55,ж,продавец,66000,True
14966,Князевa Оксана,183.0,58.0,69,ж,автослесарь,60000,False
14967,Тимофеевa Цагана,160.0,65.0,39,ж,бухгалтер,413000,False
14968,Петровa Зоя,161.0,51.0,28,ж,сантехник,322000,True
14969,Гордеевa Рита,171.0,40.0,75,ж,сантехник,21000,False
14970,Ширяевa Вера,175.0,66.0,75,ж,сантехник,89000,True
14971,Якушевa Любовь,183.0,44.0,24,ж,преподаватель,84000,True
14972,Бирюковa Эдита,169.0,55.0,79,ж,программист,99000,False
14973,Шиловa Магдалена,181.0,69.0,37,ж,бухгалтер,364000,False
14974,Афанасьевa Василина,167.0,54.0,46,ж,бухгалтер,115000,True
14975,Овчинниковa Вера,177.0,53.0,69,ж,сантехник,105000,True
14976,Мамонтовa Аделаида,164.0,75.0,88,ж,студент,378000,False
14977,Гордеевa Елизавета,157.0,51.0,31,ж,программист,46000,False
14978,Горбачёвa Нелли,184.0,42.0,71,ж,автослесарь,231000,True
14979,Голубевa Дина,167.0,51.0,60,ж,программист,58000,True
14981,Зайцевa Венера,157.0,65.0,60,ж,преподаватель,484000,True
14982,Ситниковa Цветана,166.0,70.0,26,ж,автослесарь,206000,True
14983,Щукинa Иветта,177.0,78.0,89,ж,инженер,152000,True
14984,Кузьминa Полина,184.0,63.0,87,ж,продавец,193000,False
14986,Кулагинa Бронислава,164.0,61.0,73,ж,инженер,302000,False
14987,Блохинa Алекса,174.0,52.0,69,ж,сантехник,88000,False
14988,Виноградовa Магдалина,184.0,54.0,65,ж,инженер,401000,False
14989,Носовa Ия,169.0,73.0,18,ж,бухгалтер,37000,False
14990,Костинa Регина,177.0,67.0,65,ж,автослесарь,334000,True
14991,Овчинниковa София,180.0,46.0,19,ж,продавец,463000,False
14992,Русаковa Эвелина,168.0,54.0,29,ж,бухгалтер,141000,True
14993,Рожковa Агафия,177.0,48.0,38,ж,автослесарь,457000,False
14994,Соловьёвa Екатерина,173.0,73.0,80,ж,продавец,311000,False
14995,Соколовa Мирра,166.0,42.0,85,ж,сантехник,156000,False
14996,Шашковa Анфиса,163.0,76.0,19,ж,инженер,455000,False
14997,Власовa Наталья,161.0,62.0,73,ж,студент,144000,False
14998,Григорьевa Алеся,156.0,47.0,55,ж,врач,359000,False
14999,Авдеевa Милена,171.0,55.0,31,ж,программист,364000,True
15000,Кузнецовa Милада,163.0,51.0,37,ж,программист,391000,True
15001,Копыловa Милена,158.0,69.0,34,ж,преподаватель,394000,False
15002,Гурьевa Мария,164.0,60.0,30,ж,автослесарь,81000,True
15003,Мясниковa Роксана,160.0,79.0,70,ж,инженер,327000,True
15005,Ореховa Викторина,169.0,70.0,68,ж,бухгалтер,251000,False
15006,Силинa Регина,177.0,75.0,21,ж,продавец,142000,True
15007,Кулагинa Александрина,167.0,61.0,34,ж,инженер,270000,False
15008,Григорьевa Аксинья,163.0,42.0,81,ж,программист,477000,True
15009,Зиновьевa Луиза,172.0,65.0,39,ж,инженер,359000,False
15010,Третьяковa Марианна,175.0,51.0,26,ж,продавец,95000,False
15011,Колобовa Софья,163.0,62.0,80,ж,бухгалтер,310000,True
15012,Кулаковa Динара,181.0,58.0,56,ж,сантехник,264000,False
15013,Сергеевa Вероника,181.0,63.0,67,ж,сантехник,430000,False
15014,Казаковa Регина,179.0,53.0,23,ж,продавец,489000,True
15016,Ореховa Рената,169.0,46.0,78,ж,программист,325000,False
15018,Воробьёвa Полина,177.0,75.0,56,ж,программист,162000,True
15019,Гусевa Аделия,166.0,51.0,68,ж,врач,297000,False
15020,Некрасовa Юлиана,175.0,79.0,25,ж,сантехник,428000,True
15022,Некрасовa Нонна,183.0,40.0,31,ж,преподаватель,110000,False
15023,Буровa Милада,155.0,71.0,82,ж,бухгалтер,486000,False
15024,Логиновa Анжелика,179.0,78.0,63,ж,программист,265000,True
15025,Цветковa Мила,161.0,52.0,85,ж,сантехник,46000,True
15026,Васильевa Нелли,170.0,55.0,44,ж,бухгалтер,273000,True
15028,Беляевa Пелагея,171.0,52.0,48,ж,автослесарь,300000,False
15029,Щукинa Викторина,177.0,58.0,22,ж,студент,49000,True
15030,Пановa Яна,170.0,72.0,27,ж,бухгалтер,420000,False
15031,Семёновa Дарья,163.0,41.0,86,ж,инженер,470000,False
15032,Барановa Наталия,177.0,40.0,67,ж,инженер,282000,False
15033,Гущинa Лилия,162.0,73.0,84,ж,сантехник,388000,True
15034,Селиверстовa Цветана,180.0,56.0,29,ж,автослесарь,100000,True
15035,Панфиловa Наталья,169.0,59.0,42,ж,инженер,33000,True
15036,Барановa Тамила,155.0,75.0,63,ж,студент,228000,True
15037,Русаковa Любовь,165.0,43.0,69,ж,врач,440000,True
15038,Прохоровa Мирослава,157.0,72.0,55,ж,преподаватель,182000,False
15039,Куликовa Владислава,183.0,54.0,33,ж,студент,185000,False
15040,Жуковa Амелия,173.0,75.0,85,ж,врач,449000,True
15041,Воробьёвa Стефания,156.0,43.0,68,ж,автослесарь,45000,False
15042,Терентьевa Аврора,161.0,69.0,31,ж,программист,116000,True
15043,Филипповa Каролина,163.0,65.0,70,ж,автослесарь,258000,False
15044,Королёвa Варвара,177.0,44.0,26,ж,инженер,143000,True
15045,Большаковa Ксения,157.0,41.0,28,ж,продавец,150000,True
15046,Вороновa Евдокия,166.0,75.0,42,ж,студент,218000,True
15047,Мельниковa Ефросинья,180.0,57.0,77,ж,преподаватель,64000,True
15048,Шараповa Марта,156.0,59.0,67,ж,студент,475000,False
15049,Фоминa Клара,176.0,66.0,64,ж,бухгалтер,216000,True
15050,Михеевa Каролина,170.0,43.0,48,ж,врач,295000,False
15051,Гуляевa Зоя,159.0,76.0,23,ж,программист,324000,False
15052,Титовa Устинья,161.0,49.0,29,ж,студент,61000,True
15053,Самойловa Анфиса,177.0,66.0,35,ж,бухгалтер,328000,False
15054,Роговa Лукерья,169.0,74.0,21,ж,бухгалтер,304000,False
15055,Петровa Лара,177.0,73.0,61,ж,преподаватель,212000,True
15056,Шиловa Зоя,157.0,55.0,68,ж,врач,150000,False
15057,Борисовa Нинель,160.0,60.0,19,ж,врач,184000,False
15058,Быковa Виктория,156.0,73.0,67,ж,автослесарь,430000,True
15059,Громовa Карина,164.0,62.0,32,ж,программист,82000,True
15060,Воробьёвa Дина,176.0,42.0,64,ж,врач,370000,True
15061,Козловa Олеся,155.0,79.0,87,ж,инженер,89000,True
15062,Козловa Кристина,161.0,44.0,88,ж,программист,382000,False
15064,Ивановa Мира,183.0,52.0,18,ж,программист,386000,True
15065,Федотовa Юлиана,164.0,53.0,33,ж,преподаватель,194000,True
15066,Исаковa Милена,170.0,55.0,24,ж,инженер,278000,True
15067,Бобылёвa Лера,161.0,59.0,35,ж,врач,363000,True
15068,Селезнёвa Злата,155.0,49.0,69,ж,врач,140000,False
15069,Антоновa Нина,158.0,46.0,82,ж,бухгалтер,293000,True
15070,Черновa Иоанна,158.0,41.0,88,ж,врач,39000,True
15071,Красильниковa Эмма,157.0,76.0,89,ж,автослесарь,106000,False
15072,Гавриловa Мария,183.0,76.0,86,ж,сантехник,39000,True
15074,Соловьёвa Эльвира,181.0,68.0,38,ж,бухгалтер,49000,True
15075,Захаровa Ангелина,170.0,62.0,31,ж,автослесарь,163000,False
15076,Князевa Маргарита,177.0,75.0,24,ж,студент,254000,True
15077,Николаевa Евдокия,177.0,56.0,73,ж,бухгалтер,447000,True
15078,Тихоновa Виталина,156.0,44.0,87,ж,продавец,269000,True
15079,Сысоевa Магдалина,177.0,62.0,20,ж,преподаватель,272000,True
15080,Лаврентьевa Лариса,184.0,59.0,65,ж,сантехник,163000,False
15081,Агафоновa Дора,170.0,60.0,67,ж,бухгалтер,291000,False
15082,Потаповa Руслана,180.0,79.0,23,ж,бухгалтер,222000,True
15083,Меркушевa Гелла,176.0,63.0,19,ж,студент,348000,False
15084,Громовa Злата,161.0,69.0,61,ж,преподаватель,114000,False
15085,Мамонтовa Анна,166.0,42.0,61,ж,преподаватель,149000,False
15086,Масловa Катерина,162.0,58.0,69,ж,продавец,35000,True
15087,Белоусовa Устинья,164.0,57.0,47,ж,автослесарь,125000,True
15088,Носковa Василиса,157.0,59.0,54,ж,сантехник,156000,True
15089,Пановa Ольга,163.0,43.0,33,ж,бухгалтер,190000,False
15090,Терентьевa Клавдия,168.0,68.0,64,ж,бухгалтер,431000,False
15091,Семёновa Марина,158.0,62.0,88,ж,бухгалтер,116000,False
15092,Васильевa Милада,159.0,54.0,27,ж,врач,172000,True
15093,Селезнёвa Авдотья,169.0,43.0,84,ж,преподаватель,137000,True
15094,Субботинa Мария,180.0,61.0,46,ж,продавец,44000,False
15095,Крыловa Мира,158.0,51.0,86,ж,автослесарь,405000,False
15096,Бобровa Эрика/div>,175.0,56.0,40,ж,преподаватель,12000,False
15097,Сухановa Раяна,184.0,70.0,66,ж,сантехник,39000,False
15098,Егоровa Альбина,160.0,79.0,31,ж,сантехник,307000,True
15099,Коноваловa Магдалена,168.0,60.0,55,ж,автослесарь,217000,False
15100,Козловa Яна,157.0,64.0,42,ж,инженер,402000,True
15101,Григорьевa Тамара,164.0,66.0,86,ж,автослесарь,312000,False
15102,Герасимовa Кристина,170.0,68.0,87,ж,инженер,440000,False
15104,Барановa Платонида,175.0,68.0,50,ж,программист,246000,True
15105,Виноградовa Лара,163.0,55.0,19,ж,инженер,44000,False
15106,Соболевa Устинья,164.0,50.0,71,ж,сантехник,490000,False
15107,Крюковa Камилла,172.0,53.0,68,ж,продавец,495000,False
15108,Мухинa Евдокия,155.0,71.0,79,ж,инженер,286000,False
15109,Дмитриевa Александра,177.0,57.0,45,ж,преподаватель,187000,True
15110,Туровa Любовь,160.0,54.0,21,ж,бухгалтер,208000,True
15111,Капустинa Анжела,161.0,50.0,89,ж,продавец,335000,True
15112,Никоновa Аида,162.0,51.0,71,ж,программист,159000,True
15113,Анисимовa Елизавета,175.0,73.0,68,ж,сантехник,361000,True
15114,Котовa Эвелина,184.0,55.0,62,ж,инженер,389000,True
15115,Даниловa Лукерья,170.0,63.0,49,ж,бухгалтер,116000,False
15116,Макаровa Изабелла,176.0,71.0,79,ж,программист,264000,True
15117,Калининa Марианна,166.0,47.0,89,ж,продавец,287000,False
15118,Яковлевa Вита,176.0,74.0,76,ж,программист,452000,True
15120,Куликовa Мирра,172.0,73.0,48,ж,студент,310000,True
15121,Гуляевa Анжелика,163.0,52.0,70,ж,врач,246000,False
15122,Федосеевa Радмила,184.0,71.0,46,ж,инженер,272000,False
15123,Щербаковa Алсу,168.0,50.0,67,ж,студент,339000,True
15124,Зайцевa Карина,176.0,45.0,73,ж,автослесарь,435000,False
15125,Сидоровa Анфиса,166.0,51.0,41,ж,автослесарь,290000,False
15126,Смирновa Леся,179.0,44.0,49,ж,врач,391000,False
15127,Сергеевa Ия,157.0,73.0,62,ж,сантехник,37000,False
15128,Авдеевa Нина,157.0,47.0,27,ж,врач,372000,False
15129,Козловa Валентина,181.0,61.0,71,ж,студент,178000,False
15130,Зайцевa Рада,183.0,42.0,39,ж,врач,108000,False
15132,Цветковa Нора,170.0,76.0,25,ж,студент,374000,True
15133,Волковa Зоряна,171.0,54.0,56,ж,студент,31000,False
15135,Савельевa Лолита,174.0,56.0,80,ж,продавец,394000,True
15136,Красильниковa Валентина,179.0,44.0,19,ж,преподаватель,144000,False
15137,Воробьёвa Стелла,175.0,72.0,76,ж,программист,322000,True
15138,Киселёвa Аэлита,168.0,63.0,45,ж,студент,380000,True
15139,Мартыновa Богдана,176.0,59.0,41,ж,студент,269000,False
15140,Пановa Милена,157.0,45.0,57,ж,бухгалтер,331000,False
15141,Субботинa Любовь,180.0,40.0,57,ж,бухгалтер,425000,True
15143,Игнатовa Иванна,166.0,50.0,49,ж,автослесарь,178000,False
15144,Черновa Лара,180.0,79.0,77,ж,сантехник,31000,False
15145,Ершовa Гертруда,169.0,41.0,75,ж,студент,468000,True
15146,Ширяевa Марьяна,175.0,70.0,71,ж,инженер,340000,True
15148,Шараповa Виолетта,169.0,46.0,80,ж,бухгалтер,256000,False
15149,Игнатовa Эмма,183.0,61.0,88,ж,продавец,396000,False
15150,Суворовa Алёна,164.0,72.0,81,ж,студент,144000,False
15151,Сухановa Тамила,160.0,74.0,48,ж,врач,108000,False
15152,Петуховa Зинаида,184.0,41.0,82,ж,врач,217000,True
15153,Муравьёвa Венера,176.0,51.0,87,ж,врач,259000,False
15154,Рябовa Лина,156.0,75.0,81,ж,продавец,402000,True
15155,Никоновa Капитолина,167.0,73.0,44,ж,врач,156000,True
15156,Сорокинa Калерия,180.0,71.0,83,ж,инженер,341000,False
15157,Копыловa Тамила,161.0,51.0,23,ж,врач,348000,False
15158,Мамонтовa Ира,169.0,65.0,71,ж,автослесарь,137000,True
15159,Тетеринa Александра,172.0,55.0,86,ж,врач,316000,True
15160,Максимовa Изольда,180.0,69.0,34,ж,программист,400000,False
15162,Носовa Кристина,183.0,72.0,48,ж,врач,18000,True
15163,Трофимовa Римма,170.0,43.0,80,ж,продавец,262000,True
15164,Хохловa Изабелла,168.0,78.0,66,ж,студент,411000,True
15165,Кузнецовa Лера,162.0,76.0,54,ж,преподаватель,256000,False
15166,Лобановa Майя,170.0,54.0,44,ж,бухгалтер,195000,True
15167,Ильинa Алеся,174.0,49.0,33,ж,бухгалтер,142000,False
15168,Костинa Оксана,167.0,65.0,71,ж,врач,240000,False
15169,Николаевa Акулина,156.0,47.0,56,ж,автослесарь,146000,False
15170,Мироновa Вита,167.0,61.0,81,ж,продавец,450000,False
15171,Морозовa Анфиса,162.0,42.0,66,ж,программист,205000,True
15172,Наумовa Мира,182.0,51.0,89,ж,программист,482000,False
15173,Кабановa Елизавета,161.0,51.0,70,ж,бухгалтер,91000,False
15174,Федотовa Раиса,180.0,42.0,64,ж,студент,431000,True
15175,Зуевa Рита,179.0,41.0,85,ж,инженер,426000,False
15176,Голубевa Ярослава,171.0,48.0,54,ж,врач,284000,True
15177,Дмитриевa Регина,183.0,44.0,88,ж,сантехник,103000,False
15178,Муравьёвa Янина,174.0,68.0,84,ж,автослесарь,279000,True
15179,Григорьевa Эдита,161.0,40.0,76,ж,программист,94000,True
15180,Фоминa Софья,164.0,45.0,59,ж,студент,136000,True
15181,Тарасовa Стефания,170.0,55.0,58,ж,бухгалтер,149000,True
15182,Осиповa Вероника,155.0,50.0,81,ж,продавец,24000,True
15183,Ореховa Анфиса,176.0,59.0,74,ж,студент,323000,False
15184,Носковa Кира,156.0,63.0,85,ж,преподаватель,344000,True
15185,Орловa Анисья,179.0,70.0,78,ж,программист,384000,False
15186,Шараповa Влада,178.0,43.0,66,ж,врач,339000,False
15187,Шараповa Россияна,179.0,69.0,37,ж,продавец,280000,False
15188,Гусевa Марианна,164.0,52.0,41,ж,продавец,293000,True
15189,Беляковa Мила,178.0,62.0,68,ж,инженер,451000,True
15191,Сорокинa Юлиана,164.0,63.0,87,ж,программист,27000,True
15192,Дорофеевa Амелия,183.0,61.0,76,ж,студент,433000,False
15193,Сергеевa Глафира,157.0,56.0,35,ж,автослесарь,309000,False
15194,Филипповa Вилена,155.0,75.0,25,ж,программист,87000,False
15195,Ермаковa Марьяна,173.0,55.0,60,ж,сантехник,333000,False
15196,Карповa Евдокия,164.0,66.0,28,ж,продавец,170000,True
15197,Тетеринa Марфа,164.0,44.0,47,ж,сантехник,275000,True
15198,Носовa Инна,169.0,62.0,29,ж,продавец,220000,False
15199,Мухинa Павлина,157.0,47.0,38,ж,автослесарь,215000,False
15200,Дьячковa Соня,159.0,50.0,76,ж,сантехник,332000,False
15201,Савельевa Алина,170.0,53.0,38,ж,программист,399000,True
15202,Князевa Русалина,183.0,77.0,80,ж,студент,23000,False
15203,Носковa Владана,169.0,73.0,49,ж,студент,476000,False
15204,Комаровa Эльза,167.0,42.0,42,ж,продавец,331000,True
15205,Ширяевa Лика,164.0,50.0,56,ж,врач,482000,False
15206,Суворовa Катерина,172.0,43.0,83,ж,преподаватель,102000,True
15207,Тарасовa Стелла,177.0,75.0,59,ж,инженер,21000,False
15208,Иванковa Викторина,167.0,62.0,62,ж,бухгалтер,217000,True
15210,Барановa Валерия,173.0,42.0,60,ж,программист,245000,False
15211,Гурьевa Гертруда,164.0,55.0,68,ж,программист,447000,False
15212,Доронинa Наталия,157.0,50.0,85,ж,студент,381000,True
15213,Аксёновa Иллирика,172.0,56.0,84,ж,сантехник,375000,True
15214,Филатовa Алёна,166.0,54.0,72,ж,студент,415000,False
15217,Щукинa Аксинья,164.0,72.0,56,ж,студент,59000,True
15219,Александровa Фаина,169.0,68.0,41,ж,инженер,313000,True
15220,Рыбаковa Ангелина,171.0,64.0,44,ж,программист,285000,False
15221,Барановa Цагана,177.0,66.0,68,ж,сантехник,54000,False
15224,Фомичёвa Эльвира,155.0,71.0,82,ж,бухгалтер,272000,False
15225,Кудрявцевa Адель,182.0,41.0,80,ж,преподаватель,322000,True
15227,Беспаловa Валерия,164.0,45.0,20,ж,продавец,167000,False
15228,Галкинa Изабелла,158.0,49.0,59,ж,преподаватель,180000,False
15231,Пестовa Каролина,157.0,56.0,43,ж,автослесарь,270000,True
15232,Панфиловa Изабелла,176.0,40.0,75,ж,продавец,44000,False
15233,Рыбаковa Анастасия,181.0,77.0,50,ж,преподаватель,325000,True
15234,Мамонтовa Ульяна,176.0,56.0,69,ж,продавец,54000,True
15235,Черновa Радмила,176.0,66.0,26,ж,преподаватель,159000,False
15237,Владимировa Гертруда,178.0,46.0,72,ж,сантехник,407000,True
15238,Сысоевa Иванна,171.0,54.0,30,ж,сантехник,393000,False
15239,Евсеевa Дора,178.0,76.0,55,ж,продавец,184000,False
15240,Королёвa Глафира,164.0,71.0,38,ж,студент,57000,True
15241,Сергеевa Адель,163.0,53.0,47,ж,бухгалтер,461000,False
15242,Лапинa Евгения,171.0,54.0,35,ж,программист,410000,False
15243,Фёдоровa Алина,174.0,79.0,49,ж,автослесарь,123000,False
15244,Зиминa Анна,166.0,57.0,79,ж,продавец,253000,True
15245,Марковa Аполлинария,177.0,69.0,18,ж,автослесарь,144000,True
15246,Воробьёвa Раяна,168.0,50.0,58,ж,автослесарь,334000,False
15247,Лобановa Владана,169.0,75.0,83,ж,сантехник,194000,True
15248,Рябовa Мирослава,175.0,47.0,35,ж,преподаватель,113000,False
15249,Селезнёвa Светлана,158.0,53.0,58,ж,сантехник,14000,True
15250,Гурьевa Ярослава,180.0,58.0,86,ж,сантехник,376000,False
15251,Смирновa Иоанна,159.0,66.0,43,ж,программист,398000,False
15253,Крюковa Гелла,167.0,51.0,38,ж,автослесарь,333000,True
15254,Рябовa Юлия,180.0,48.0,61,ж,инженер,120000,False
15255,Никифоровa Роксана,161.0,55.0,75,ж,автослесарь,100000,True
15256,Фокинa Маргарита,161.0,63.0,43,ж,врач,361000,False
15257,Тетеринa Инга,180.0,79.0,70,ж,программист,376000,False
15258,Кулаковa Радмила,156.0,49.0,41,ж,программист,111000,False
15259,Лазаревa Тамила,163.0,53.0,29,ж,программист,239000,True
15260,Орловa Виталия,183.0,70.0,28,ж,бухгалтер,165000,True
15261,Давыдовa Влада,175.0,62.0,19,ж,преподаватель,103000,True
15263,Трофимовa Анжелика,165.0,46.0,77,ж,врач,340000,False
15265,Панфиловa Юлия,180.0,58.0,26,ж,студент,155000,False
15266,Ларионовa Серафима,165.0,58.0,21,ж,студент,253000,False
15267,Козловa Александрина,172.0,78.0,79,ж,студент,92000,True
15269,Щукинa Агата,176.0,68.0,58,ж,программист,10000,False
15270,Сухановa Софья,164.0,49.0,39,ж,программист,173000,False
15271,Белоусовa Гелла,175.0,48.0,47,ж,инженер,226000,False
15272,Федотовa Анжела,174.0,67.0,23,ж,бухгалтер,53000,True
15273,Рябовa Эльза,173.0,47.0,35,ж,врач,376000,True
15274,Зуевa Валерия,168.0,47.0,41,ж,инженер,346000,False
15275,Голубевa Адель,177.0,58.0,43,ж,инженер,494000,True
15276,Русаковa Аделаида,166.0,72.0,84,ж,инженер,446000,True
15277,Николаевa Елена,176.0,70.0,70,ж,автослесарь,143000,True
15278,Кабановa Нора,174.0,70.0,49,ж,продавец,107000,False
15279,Соболевa Эдита,173.0,56.0,45,ж,программист,114000,False
15280,Романовa Олеся,171.0,77.0,59,ж,студент,246000,False
15281,Константиновa Милица,156.0,68.0,60,ж,программист,148000,False
15282,Григорьевa Ираида,181.0,75.0,52,ж,автослесарь,76000,True
15283,Галкинa Изольда,171.0,77.0,23,ж,врач,238000,False
15284,Морозовa Василиса,156.0,41.0,47,ж,автослесарь,266000,False
15285,Мишинa Лика,167.0,63.0,70,ж,программист,18000,False
15286,Белозёровa Ульяна,176.0,63.0,69,ж,бухгалтер,215000,False
15287,Абрамовa Василина,169.0,65.0,89,ж,бухгалтер,218000,True
15288,Ильинa Эдита,183.0,72.0,86,ж,инженер,489000,True
15290,Субботинa Сабина,167.0,58.0,36,ж,студент,32000,False
15291,Даниловa Фрида,156.0,71.0,87,ж,программист,31000,False
15292,Ильинa Иоанна,177.0,56.0,40,ж,преподаватель,271000,True
15293,Бирюковa Адель,165.0,62.0,62,ж,инженер,177000,True
15294,Беспаловa Аксинья,179.0,59.0,73,ж,студент,61000,False
15295,Гордеевa Зоряна,162.0,59.0,84,ж,продавец,175000,True
15297,Комиссаровa Диана,172.0,61.0,18,ж,преподаватель,377000,True
15298,Беляковa Ева,163.0,48.0,66,ж,автослесарь,452000,True
15299,Цветковa Кира,155.0,54.0,50,ж,студент,43000,False
15300,Гусевa Инга,175.0,60.0,78,ж,врач,431000,False
15301,Владимировa Марфа,175.0,53.0,65,ж,программист,44000,True
15302,Лапинa Алекса,175.0,73.0,35,ж,программист,190000,False
15303,Куликовa Аида,165.0,45.0,50,ж,программист,177000,True
15304,Шиловa Жанна,160.0,53.0,64,ж,бухгалтер,308000,True
15305,Щербаковa Марфа,165.0,43.0,36,ж,продавец,171000,True
15308,Дорофеевa Макария,165.0,47.0,79,ж,бухгалтер,235000,True
15309,Соболевa Лера,184.0,47.0,48,ж,программист,335000,True
15310,Шашковa Надежда,169.0,68.0,69,ж,бухгалтер,97000,False
15311,Антоновa Есения,177.0,68.0,54,ж,врач,333000,True
15312,Рожковa Нина,181.0,72.0,18,ж,преподаватель,485000,True
15314,Юдинa Мила,184.0,77.0,22,ж,автослесарь,209000,False
15315,Евсеевa Роза,159.0,79.0,59,ж,бухгалтер,329000,True
15316,Савельевa Надежда,177.0,56.0,86,ж,продавец,377000,False
15318,Стрелковa Луиза,183.0,45.0,41,ж,врач,461000,True
15320,Орловa Алекса,182.0,72.0,47,ж,преподаватель,290000,False
15321,Игнатовa Юлиана,183.0,57.0,44,ж,преподаватель,280000,True
15322,Григорьевa Иллирика,162.0,49.0,57,ж,инженер,341000,True
15323,Кулаковa Ляля,170.0,57.0,53,ж,студент,65000,False
15324,Поляковa Магдалена,155.0,43.0,86,ж,студент,460000,False
15325,Соколовa Клара,181.0,44.0,75,ж,преподаватель,302000,False
15326,Самойловa Евангелина,180.0,79.0,74,ж,врач,182000,False
15327,Носковa Аида,176.0,75.0,77,ж,сантехник,408000,False
15328,Павловa Ярослава,163.0,78.0,69,ж,врач,452000,True
15329,Суворовa Викторина,156.0,61.0,44,ж,автослесарь,368000,True
15330,Цветковa Тамара,171.0,57.0,37,ж,бухгалтер,141000,False
15331,Сорокинa Гертруда,177.0,71.0,76,ж,бухгалтер,96000,True
15332,Ждановa Марианна,181.0,40.0,37,ж,студент,112000,False
15333,Лаврентьевa Светлана,160.0,50.0,75,ж,врач,473000,True
15334,Дементьевa Людмила,168.0,42.0,69,ж,инженер,33000,True
15335,Щербаковa Лидия,165.0,55.0,26,ж,программист,402000,False
15336,Бирюковa Алсу,172.0,55.0,50,ж,студент,19000,True
15338,Титовa Ольга,178.0,40.0,59,ж,сантехник,185000,False
15339,Колобовa Иванна,164.0,73.0,45,ж,бухгалтер,85000,True
15340,Лазаревa Алеся,171.0,51.0,62,ж,врач,354000,True
15342,Хохловa Злата,181.0,41.0,75,ж,сантехник,199000,True
15343,Федотовa Юлиана,167.0,47.0,50,ж,автослесарь,416000,True
15344,Васильевa Ярина,155.0,51.0,80,ж,врач,158000,True
15345,Новиковa Ярина,159.0,66.0,30,ж,автослесарь,105000,False
15346,Сидоровa Аделия,177.0,60.0,86,ж,преподаватель,380000,True
15347,Кузнецовa Агния,160.0,47.0,74,ж,автослесарь,69000,True
15348,Казаковa Ярина,180.0,60.0,70,ж,программист,295000,True
15349,Горбуновa Ирина,177.0,70.0,28,ж,студент,42000,True
15350,Елисеевa Людмила,178.0,42.0,64,ж,врач,248000,True
15351,Силинa Эмилия,180.0,68.0,36,ж,врач,309000,True
15352,Трофимовa Капитолина,184.0,60.0,52,ж,бухгалтер,56000,False
15353,Архиповa Амелия,169.0,70.0,53,ж,автослесарь,217000,False
15355,Мясниковa Аделаида,157.0,65.0,60,ж,врач,259000,False
15356,Романовa Марьяна,166.0,58.0,75,ж,преподаватель,432000,False
15357,Кулаковa Ада,179.0,72.0,86,ж,автослесарь,429000,True
15358,Горшковa Цагана,167.0,64.0,32,ж,автослесарь,437000,False
15359,Казаковa Мила,169.0,48.0,45,ж,инженер,61000,False
15360,Савинa Роксана,175.0,46.0,70,ж,программист,245000,True
15361,Мамонтовa Ванда,176.0,47.0,87,ж,преподаватель,191000,False
15362,Комаровa Луиза,184.0,60.0,49,ж,врач,496000,True
15363,Петровa Агния,167.0,70.0,64,ж,преподаватель,497000,True
15364,Коноваловa Эмма,174.0,53.0,58,ж,студент,234000,False
15365,Ефремовa Вера,180.0,60.0,37,ж,программист,424000,False
15366,Зиновьевa Илона,170.0,61.0,68,ж,продавец,351000,True
15367,Роговa Эльвира,165.0,64.0,46,ж,автослесарь,165000,True
15368,Агафоновa Регина,168.0,51.0,51,ж,врач,293000,False
15369,Лукинa Аврора,169.0,68.0,21,ж,сантехник,485000,False
15371,Шаровa Аэлита,181.0,62.0,70,ж,студент,424000,False
